,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,y
1717,1,0,0,0,1,1,1,0,1,0,0,1,1,33.361
1718,0,0,1,1,1,1,0,1,0,1,0,1,1,33.872
1719,1,0,1,1,1,0,1,1,0,0,1,0,1,24.183
1720,0,0,1,0,0,1,0,0,0,1,1,0,0,22.651
1721,0,0,1,0,0,1,0,0,0,1,1,0,1,24.342
1722,0,1,0,0,1,1,0,0,0,0,0,0,1,23.946
1723,0,0,0,1,0,0,0,1,0,1,0,1,1,33.772
1724,0,1,1,0,1,1,1,1,1,0,1,0,1,24.108
1725,0,1,1,0,0,0,1,1,0,1,0,0,1,24.331
1726,0,1,0,0,1,0,1,1,0,0,0,1,0,31.551
1727,1,0,1,0,1,0,0,0,0,1,0,0,1,24.284
1728,0,1,1,0,1,0,0,0,1,1,0,1,0,31.972
1729,0,0,0,0,0,0,1,1,0,1,0,1,1,33.884
1730,1,0,1,0,1,1,0,1,0,1,1,0,0,22.918
1731,0,1,1,0,1,0,1,0,0,1,1,1,1,34.016
1732,1,0,1,0,0,1,1,1,0,0,0,1,1,33.617
1733,0,0,1,0,1,1,1,0,1,0,0,0,0,22.467
1734,0,1,1,1,0,1,0,1,1,1,1,0,0,23.056
1735,1,1,1,0,0,1,1,0,1,1,1,0,0,22.932
1736,0,0,1,0,1,0,0,1,0,1,1,1,1,34.048
1737,1,0,1,1,0,0,1,0,0,1,0,1,0,32.291
1738,1,1,1,0,0,0,1,1,0,0,0,0,1,24.194
1739,0,0,1,0,0,1,1,1,0,0,1,1,0,31.742
1740,1,0,1,0,0,1,1,0,0,0,1,0,0,22.416
1741,0,1,0,1,1,1,0,1,1,0,0,1,0,31.807
1742,0,0,0,0,1,1,1,0,0,0,0,0,0,22.168
1743,1,1,1,1,0,0,1,1,0,0,1,0,0,22.45
1744,1,0,0,0,0,0,0,1,1,0,1,1,0,31.635
1745,1,0,1,0,1,0,0,0,0,1,1,0,1,24.377
1746,0,1,0,1,1,1,1,1,0,1,0,0,1,24.512
1747,0,1,0,0,1,1,1,0,0,1,1,1,0,31.998
1748,1,1,0,0,0,0,0,1,1,0,1,0,1,24.039
1749,0,0,0,0,1,0,1,0,0,0,0,1,1,33.237
1750,1,0,0,0,1,0,1,1,1,1,0,1,1,33.787
1751,1,0,1,1,0,1,1,0,1,0,1,1,0,31.794
1752,1,0,1,1,1,0,1,0,0,1,0,0,0,22.752
1753,1,1,1,1,0,0,0,1,1,0,0,0,0,22.414
1754,1,0,0,1,0,0,0,1,0,1,0,0,0,22.717
1755,1,1,1,0,1,1,0,1,0,1,0,1,1,33.778
1756,1,0,0,0,1,1,1,1,0,0,0,0,1,24.018
1757,1,0,1,1,1,1,0,1,0,0,1,0,1,24.214
1758,1,1,1,1,1,1,1,1,1,0,1,1,0,32.089
1759,1,1,1,0,1,1,0,0,0,1,0,1,1,33.949
1760,0,0,0,1,0,1,1,0,0,0,1,1,1,33.672
1761,0,0,0,0,0,0,1,0,1,0,1,1,1,33.54
1762,0,1,0,1,1,1,0,1,1,1,1,0,0,23.057
1763,0,0,1,0,1,0,1,0,0,0,0,1,0,31.744
1764,1,1,0,0,0,1,1,0,1,1,0,1,1,33.982
1765,0,0,1,0,0,1,0,0,0,1,0,1,1,33.93
1766,1,0,0,1,0,0,1,1,0,1,0,1,1,34.002
1767,0,0,0,1,1,1,1,0,0,0,1,1,1,33.532
1768,1,1,0,1,1,1,1,0,0,1,1,0,0,22.836
1769,1,0,0,1,1,0,1,1,0,1,0,1,1,33.907
1770,0,0,1,1,1,0,0,1,0,1,0,0,0,22.741
1771,1,1,1,1,0,0,1,0,0,0,0,1,1,33.467
1772,0,0,0,0,1,1,0,1,0,1,0,1,0,31.877
1773,1,1,0,0,1,1,0,0,0,0,1,1,1,33.418
1774,1,1,0,0,1,1,0,1,1,1,0,0,1,24.387
1775,1,1,0,1,1,0,1,0,0,0,1,0,1,24.161
1776,0,0,1,1,0,1,1,0,1,0,0,1,0,31.713
1777,1,0,0,1,1,1,1,1,0,1,0,0,1,24.497
1778,1,0,0,0,1,0,0,1,1,0,0,1,0,31.584
1779,0,0,1,0,0,1,1,1,0,0,0,1,0,31.59
1780,1,1,1,1,1,0,1,1,1,0,0,0,1,24.189
1781,1,1,0,0,1,0,0,1,0,1,1,0,1,24.395
1782,1,1,0,0,1,1,0,0,0,0,0,1,1,33.594
1783,1,1,0,0,1,1,0,0,1,1,1,1,1,34.056
1784,1,1,1,1,0,1,0,0,0,0,1,0,1,24.386
1785,1,1,0,1,1,1,0,1,1,0,1,0,1,24.445
1786,0,1,1,0,0,1,0,1,0,0,1,1,0,31.899
1787,1,1,0,1,1,0,1,0,1,1,0,0,0,22.99
1788,0,0,1,0,1,1,1,1,0,0,1,0,0,22.508
1789,1,0,0,0,1,0,0,1,0,0,0,1,0,31.752
1790,0,0,0,0,0,1,0,1,0,1,0,0,0,22.755
1791,1,0,0,1,0,1,0,1,0,1,1,1,0,32.364
1792,0,0,1,1,1,1,1,0,0,0,1,0,0,22.541
1793,1,0,1,0,0,1,1,1,0,1,0,1,0,32.288
1794,0,0,0,1,1,0,1,0,0,1,1,1,0,32.373
1795,1,1,0,1,1,0,0,0,0,0,1,1,0,32.033
1796,1,1,1,1,0,1,1,0,1,0,0,1,1,33.898
1797,0,0,0,0,0,1,1,1,0,1,1,0,0,22.693
1798,1,1,0,1,0,1,1,0,0,1,0,0,0,22.835
1799,0,0,0,0,1,0,0,1,0,0,1,1,0,31.814
1800,0,1,1,0,1,0,1,0,0,1,0,1,1,34.071
1801,1,0,1,1,1,1,1,0,0,0,0,1,1,33.842
1802,1,0,0,0,1,0,1,0,0,1,0,0,1,24.359
1803,1,1,0,1,0,1,1,1,1,0,1,0,1,24.295
1804,0,1,0,1,0,0,1,0,0,0,1,1,1,33.846
1805,1,0,1,1,0,1,0,0,1,1,1,0,0,22.903
1806,0,0,1,1,1,0,0,0,1,0,0,1,1,33.793
1807,1,0,1,0,0,1,0,1,0,1,0,0,1,24.381
1808,1,0,0,0,1,0,1,0,0,0,0,1,1,33.648
1809,1,0,0,0,1,1,0,1,1,1,0,1,0,32.303
1810,1,1,1,0,1,1,1,0,1,0,0,1,1,33.728
1811,1,0,0,0,1,1,1,1,0,1,0,1,0,32.242
1812,0,1,1,1,1,1,1,1,1,1,0,1,0,32.644
1813,1,0,0,1,0,0,0,0,1,0,0,0,1,24.344
1814,0,1,0,1,0,0,0,0,1,0,0,1,1,33.979
1815,0,1,1,1,0,0,0,1,1,0,1,1,1,34.025
1816,0,1,1,1,1,1,0,1,1,0,1,0,1,24.53
1817,0,0,1,1,1,0,1,1,1,0,0,1,1,34.061
1818,1,0,0,1,1,1,0,1,0,1,0,0,0,23.026
1819,1,1,1,0,0,0,1,0,1,1,1,0,0,22.947
1820,1,0,1,0,0,0,0,0,0,1,1,0,0,22.75
1821,1,1,1,1,0,1,0,1,0,1,0,1,1,34.337
1822,1,1,1,0,0,0,0,1,0,0,1,1,0,31.929
1823,0,1,1,0,0,0,0,0,1,0,1,1,1,33.742
1824,0,1,1,0,0,0,1,1,1,1,1,1,0,32.304
1825,0,1,0,0,1,0,1,1,1,0,1,0,0,22.393
1826,0,0,0,0,0,1,1,1,0,0,1,0,1,24.05
1827,1,0,0,1,1,1,1,0,0,1,0,0,0,22.812
1828,0,0,0,1,0,0,0,0,1,1,0,0,0,22.721
1829,1,1,1,1,0,1,0,1,1,0,0,1,1,33.906
1830,0,0,1,0,1,1,1,0,1,1,0,0,0,22.689
1831,0,0,0,0,1,1,1,0,1,0,1,1,1,33.701
1832,1,0,0,1,1,0,1,0,1,1,1,0,0,22.882
1833,0,1,1,0,1,1,0,0,1,1,1,1,1,34.216
1834,0,1,1,1,0,0,0,1,0,1,0,0,1,24.523
1835,0,1,1,1,1,1,1,0,1,1,0,0,1,24.573
1836,1,0,1,0,1,1,0,1,0,1,0,1,1,34.143
1837,0,1,0,0,0,1,1,1,1,1,1,0,0,22.785
1838,0,1,0,0,0,1,1,1,1,0,1,0,0,22.395
1839,0,1,0,0,0,0,1,0,0,0,1,1,1,33.889
1840,0,1,1,0,0,1,0,1,0,1,1,0,1,24.677
1841,1,1,0,1,0,1,0,1,1,0,1,1,0,32.317
1842,0,0,0,0,1,1,1,0,1,1,1,1,0,32.475
1843,0,1,0,0,0,1,1,0,0,1,0,0,1,24.584
1844,1,0,0,1,1,0,1,0,0,1,0,1,1,34.377
1845,0,1,0,0,0,0,1,1,1,0,1,0,0,22.577
1846,0,1,1,0,1,1,1,0,1,1,0,0,1,24.648
1847,0,0,1,0,0,1,1,1,1,1,0,0,0,22.924
1848,1,1,1,1,1,1,1,1,1,0,1,0,0,22.756
1849,0,0,0,1,1,0,1,0,0,1,0,1,0,32.296
1850,0,1,0,0,1,0,0,0,0,1,1,0,0,22.708
1851,1,1,0,1,1,0,0,0,1,1,0,0,0,22.828
1852,1,0,0,1,0,0,0,1,0,0,0,0,0,22.397
1853,1,0,0,1,1,1,0,0,0,0,0,0,0,22.414
1854,1,1,1,1,1,1,0,0,0,0,1,1,1,33.88
1855,1,1,1,1,1,1,1,0,1,1,1,1,1,34.357
1856,0,1,0,1,0,1,1,1,1,1,1,1,0,32.479
1857,1,1,1,0,1,1,0,1,1,0,0,0,0,22.378
1858,0,1,1,0,1,1,1,1,0,0,0,1,1,33.747
1859,0,0,1,0,0,1,1,0,0,0,1,0,0,22.332
1860,0,0,0,0,1,0,1,0,0,1,0,1,0,32.102
1861,1,1,0,0,1,1,0,1,1,0,0,0,0,22.353
1862,1,1,0,0,0,1,0,0,1,1,0,0,0,22.69
1863,0,0,1,1,1,1,1,0,0,1,0,0,0,23.045
1864,1,0,0,0,1,1,0,1,0,1,0,0,1,24.594
1865,0,1,0,1,1,0,0,0,1,1,1,0,1,24.777
1866,0,1,0,1,0,1,1,1,0,1,1,0,1,24.828
1867,0,1,0,1,0,1,1,0,1,0,0,1,0,32.193
1868,1,0,1,1,0,0,0,1,1,0,0,0,1,24.371
1869,1,0,0,0,0,1,0,1,0,1,0,0,1,24.525
1870,1,0,0,0,1,0,1,0,1,1,0,0,0,22.673
1871,0,1,1,0,1,0,0,0,0,0,0,1,1,33.688
1872,0,1,0,1,1,0,0,1,0,1,0,0,0,22.808
1873,0,1,1,1,1,1,1,1,0,0,1,0,1,24.287
1874,1,0,1,1,1,0,0,1,0,1,0,0,0,22.823
1875,0,0,0,1,0,1,1,1,1,0,0,0,1,24.162
1876,1,1,0,0,1,1,1,0,1,1,1,0,1,24.489
1877,0,1,0,1,0,0,0,1,1,0,1,0,0,22.494
1878,0,1,0,1,1,1,1,0,1,0,0,0,0,22.474
1879,1,1,0,0,1,1,0,0,0,1,0,1,1,34.102
1880,1,0,0,0,1,1,0,1,0,1,0,0,0,22.688
1881,1,1,1,1,1,1,0,1,1,1,1,0,1,24.663
1882,1,1,0,0,0,1,1,0,0,0,0,0,1,24.035
1883,0,1,0,0,1,1,0,0,1,1,1,0,1,24.464
1884,1,1,0,0,1,1,1,1,1,1,1,1,1,34.208
1885,0,0,0,1,0,1,0,0,0,0,0,1,0,31.803
1886,1,1,1,0,0,1,1,1,0,1,1,0,0,22.777
1887,1,0,1,0,1,0,1,0,0,1,1,1,0,32.53
1888,1,0,1,1,0,1,1,0,0,1,1,1,0,32.652
1889,1,0,1,0,1,0,0,1,0,1,1,1,0,32.508
1890,1,0,0,1,0,0,0,0,1,0,0,0,1,24.34
1891,0,1,1,1,0,1,1,1,0,0,1,1,1,34.142
1892,1,0,0,0,1,1,1,0,1,1,1,1,0,32.547
1893,1,0,1,0,0,0,1,1,1,0,1,1,0,32.128
1894,1,0,0,0,0,1,1,0,1,0,0,1,1,33.739
1895,1,0,1,0,1,1,0,1,0,0,1,1,1,33.816
1896,1,1,1,0,0,0,0,0,1,0,0,1,0,31.876
1897,0,0,1,1,0,1,0,0,0,1,1,0,0,22.849
1898,1,0,0,1,0,0,1,1,0,0,1,0,0,22.463
1899,0,0,0,1,0,0,0,1,1,1,1,0,0,22.828
1900,0,1,0,1,1,0,1,0,0,0,1,0,0,22.457
1901,0,0,1,1,1,1,0,0,1,1,1,1,1,34.269
1902,1,0,1,0,0,1,1,0,0,1,1,0,0,22.746
1903,0,0,0,0,1,1,1,0,1,1,0,0,1,24.356
1904,1,1,0,1,0,1,1,1,0,0,0,1,1,33.839
1905,1,1,1,0,1,1,1,1,1,0,1,1,0,31.969
1906,1,1,1,0,1,0,1,1,0,1,1,1,1,34.213
1907,1,1,1,1,1,1,1,0,0,1,1,1,1,34.384
1908,1,1,0,1,0,0,0,1,0,1,1,1,1,34.284
1909,0,0,1,1,1,1,0,0,1,1,0,0,0,22.851
1910,0,0,0,1,1,0,0,0,0,1,1,1,0,32.495
1911,1,1,1,0,0,0,1,1,1,1,0,1,1,34.383
1912,1,1,1,1,0,1,0,1,0,0,0,1,1,34.082
1913,0,1,1,1,0,0,1,1,1,1,1,0,0,23.144
1914,1,1,0,1,1,0,1,0,1,0,1,1,0,32.215
1915,0,1,0,0,0,1,0,0,0,1,1,1,0,32.351
1916,0,0,0,1,1,0,0,1,1,1,1,0,1,24.552
1917,1,0,0,0,1,1,0,0,0,1,0,1,0,32.21
1918,1,1,0,1,0,0,1,1,0,1,0,1,0,32.381
1919,1,0,0,1,1,0,0,0,0,0,1,1,1,33.845
1920,0,0,0,0,0,0,0,1,0,0,1,0,1,24.011
1921,0,0,1,1,1,1,0,1,0,1,0,1,0,32.386
1922,0,0,1,1,0,0,1,1,0,0,1,0,1,24.234
1923,1,1,1,0,0,1,1,0,0,0,0,1,0,31.881
1924,1,0,0,0,1,0,0,1,0,0,1,1,1,33.782
1925,0,0,0,0,0,1,0,1,1,1,1,1,0,32.272
1926,0,0,0,0,0,1,1,1,0,1,1,1,1,34.073
1927,1,1,1,1,0,0,0,0,0,1,1,0,1,24.568
1928,0,1,1,1,1,1,1,0,0,1,0,1,1,34.307
1929,0,1,0,0,0,1,1,0,0,0,0,0,1,24.223
1930,0,0,0,1,0,1,0,1,1,0,1,0,1,24.41
1931,0,0,1,1,0,0,1,1,1,0,0,0,1,24.392
1932,0,1,1,1,1,1,0,0,0,1,1,1,0,32.673
1933,1,1,1,1,1,0,1,1,1,1,0,0,0,23.088
1934,0,1,0,0,1,1,1,0,1,1,1,1,1,34.369
1935,0,0,1,1,1,1,1,0,1,1,1,0,1,24.842
1936,0,0,1,1,1,0,0,0,0,0,0,1,1,34.005
1937,1,0,0,0,1,0,0,1,1,0,1,1,0,32.113
1938,0,1,0,0,1,0,0,1,0,0,0,0,0,22.462
1939,0,1,0,0,0,0,1,1,0,0,1,1,0,31.914
1940,0,1,0,0,1,1,1,0,1,0,1,0,1,24.131
1941,1,0,0,1,0,0,0,1,0,1,1,1,1,34.262
1942,0,0,0,0,0,0,1,0,0,0,0,0,0,22.171
1943,1,1,0,1,1,0,1,1,0,1,1,0,1,24.619
1944,0,1,0,1,0,0,0,0,1,0,1,0,0,22.465
1945,0,1,1,1,0,1,0,0,1,0,0,1,1,33.828
1946,0,1,1,0,0,0,1,1,1,0,0,0,1,24.063
1947,1,1,0,0,0,0,1,1,1,1,0,0,1,24.42
1948,0,0,1,0,0,0,1,1,1,1,1,1,1,34.158
1949,0,0,1,0,0,1,0,0,0,0,1,1,0,31.835
1950,0,0,0,0,1,0,1,1,0,0,0,1,1,33.515
1951,1,1,0,1,0,1,0,1,0,0,1,1,0,32.042
1952,1,0,1,0,1,0,0,1,1,0,1,1,0,31.942
1953,1,0,1,0,0,1,0,1,0,0,1,0,1,24.112
1954,0,1,0,0,1,1,1,0,0,0,1,0,0,22.553
1955,0,0,1,1,0,1,0,1,1,1,0,0,0,23.069
1956,1,1,1,0,0,1,0,0,1,0,1,0,0,22.601
1957,0,1,0,1,1,0,1,0,1,1,0,0,1,24.735
1958,0,1,1,1,0,0,0,1,1,1,1,0,1,24.816
1959,0,0,0,1,1,1,1,1,1,1,1,1,0,32.589
1960,1,1,1,0,0,0,1,0,0,1,0,0,1,24.563
1961,0,1,1,1,0,1,1,0,1,0,0,1,1,34.045
1962,1,0,1,0,1,1,0,0,0,0,1,0,0,22.351
1963,1,0,1,0,1,1,1,0,1,0,1,1,1,33.735
1964,0,1,0,1,1,0,1,0,0,1,0,0,0,22.806
1965,1,1,0,0,0,1,0,1,1,1,0,0,0,22.736
1966,1,0,1,0,1,1,1,0,0,1,1,0,1,24.452
1967,0,1,1,1,0,1,0,0,1,1,1,0,0,22.891
1968,1,0,1,0,1,1,1,0,1,0,0,0,0,22.316
1969,1,0,1,0,0,1,1,0,1,0,0,0,1,24.047
1970,0,1,1,1,0,1,0,0,0,1,0,0,0,22.806
1971,0,0,1,0,1,1,1,1,1,0,0,0,0,22.334
1972,0,1,1,1,0,0,1,0,0,0,0,1,1,33.789
1973,1,1,1,1,1,0,1,0,1,0,1,0,0,22.548
1974,0,1,1,0,1,1,1,0,0,1,1,1,1,34.179
1975,0,1,0,1,1,1,0,0,0,0,1,1,0,31.978
1976,1,0,1,0,0,1,0,1,1,1,0,1,1,34.147
1977,0,0,0,1,0,0,1,1,0,1,1,0,0,22.809
1978,1,1,1,0,1,0,0,1,1,0,0,1,0,31.827
1979,0,0,0,0,0,0,0,0,0,1,1,1,1,34.229
1980,1,1,1,1,0,0,0,0,0,0,0,1,0,32.144
1981,1,0,0,1,0,0,0,0,1,0,0,0,1,24.333
1982,0,0,1,1,1,1,0,1,1,0,1,0,0,22.742
1983,0,1,0,1,1,0,0,0,0,1,1,0,1,24.743
1984,0,0,1,0,0,1,0,0,1,0,0,1,1,33.898
1985,1,1,0,0,0,1,1,0,0,0,1,1,1,33.987
1986,1,1,0,0,0,0,0,1,1,0,0,1,1,33.881
1987,0,0,0,0,1,1,1,1,0,0,0,1,1,33.569
1988,1,0,0,1,1,1,0,0,1,1,0,1,1,34.199
1989,0,0,0,0,0,1,1,1,0,0,1,1,0,31.844
1990,1,0,1,0,1,0,0,0,1,1,1,0,1,24.462
1991,0,1,0,0,1,0,0,1,0,0,0,0,1,24.001
1992,1,1,0,1,0,0,0,1,0,0,1,0,1,24.23
1993,0,0,0,1,1,1,1,1,0,0,1,1,1,33.868
1994,1,0,0,0,0,0,0,0,1,1,0,0,0,22.634
1995,1,1,0,1,0,0,1,1,1,1,0,1,1,34.182
1996,1,0,1,0,0,1,1,1,0,0,0,1,1,33.424
1997,0,0,1,1,0,0,0,1,1,0,1,1,0,31.777
1998,1,1,0,1,1,0,1,0,0,1,0,0,1,24.446
1999,1,1,1,0,1,1,1,0,0,1,1,1,0,32.157
2000,1,1,1,0,0,0,1,0,1,0,1,1,0,31.91
2001,1,1,0,0,0,1,0,0,0,0,1,1,1,33.741
2002,0,0,1,0,0,1,0,1,1,1,1,1,1,34.391
2003,1,1,1,1,1,0,1,1,1,1,0,1,1,34.494
2004,1,0,0,0,0,0,0,0,1,0,1,1,1,33.915
2005,0,0,1,1,1,1,1,1,1,1,1,1,1,34.573
2006,0,0,1,0,0,0,0,1,1,0,1,1,1,33.938
2007,1,0,1,1,0,0,1,0,1,0,0,1,1,34.045
2008,1,1,1,0,0,1,0,1,0,0,0,1,0,32.081
2009,1,0,0,0,0,1,1,1,1,1,1,1,1,34.315
2010,1,1,1,1,0,0,1,0,1,1,1,1,0,32.596
2011,1,1,1,1,0,0,1,0,0,0,1,1,0,31.993
2012,1,0,1,1,1,1,0,1,1,0,1,0,0,22.555
2013,0,1,0,0,1,1,0,1,0,0,1,1,0,31.951
2014,0,0,0,1,0,1,1,1,0,0,1,0,0,22.46
2015,0,0,1,0,0,1,1,0,0,1,0,0,0,22.663
2016,1,0,1,0,1,0,0,0,1,1,1,0,0,22.737
2017,1,1,1,0,0,0,1,1,1,0,0,0,0,22.347
2018,0,0,0,1,0,0,0,1,1,0,1,1,1,33.821
2019,1,1,0,0,1,1,0,0,1,1,0,1,1,34.113
2020,1,0,1,1,0,0,1,1,0,1,0,0,1,24.524
2021,1,1,1,0,1,0,1,1,1,0,1,0,1,24.148
2022,1,1,0,0,1,0,0,1,1,0,0,1,0,31.875
2023,1,1,0,1,0,1,1,1,1,1,1,1,1,34.352
2024,1,0,0,0,0,0,0,0,1,1,1,0,1,24.416
2025,0,0,1,0,1,1,1,1,0,1,0,0,0,22.739
2026,1,0,0,1,0,1,1,1,0,0,0,1,0,31.991
2027,1,0,0,0,0,1,1,0,0,0,1,0,1,24.063
2028,0,1,0,0,1,0,1,1,1,1,1,0,1,24.467
2029,1,0,0,1,1,1,0,1,0,1,1,1,1,34.298
2030,1,0,0,0,1,1,1,1,0,1,1,1,1,34.408
2031,0,0,1,1,1,0,0,1,0,0,1,0,0,22.693
2032,1,0,1,1,0,0,0,1,1,1,0,0,0,23.021
2033,0,1,0,1,1,1,1,0,1,1,0,0,1,24.767
2034,0,1,1,0,0,1,0,0,0,1,0,1,1,34.321
2035,1,1,0,1,1,1,1,1,1,1,0,1,1,34.576
2036,1,1,1,0,0,1,0,0,1,1,0,0,0,22.901
2037,0,1,1,1,0,1,0,0,0,1,0,0,0,23.026
2038,1,1,1,0,1,0,1,1,0,1,1,1,0,32.539
2039,1,1,1,1,0,0,0,1,0,1,1,1,1,34.504
2040,1,1,0,0,1,1,1,0,0,0,1,0,0,22.486
2041,0,1,1,0,0,1,1,0,1,1,1,0,1,24.473
2042,1,1,1,1,0,1,0,1,1,1,0,1,1,34.263
2043,1,0,1,0,1,0,0,1,0,1,0,1,0,32.251
2044,0,0,1,0,0,1,1,1,0,0,1,0,0,22.364
2045,0,1,1,0,0,0,1,1,0,1,1,1,0,32.231
2046,1,1,1,0,0,0,0,1,1,0,1,1,0,31.954
2047,1,1,0,0,0,0,1,0,0,0,1,1,1,33.709
2048,0,1,0,1,0,0,1,1,1,0,1,1,0,32.007
2049,1,0,0,1,0,1,1,0,0,1,0,0,1,24.491
2050,0,0,1,0,0,0,1,1,1,0,0,1,0,31.858
2051,0,0,1,1,0,1,1,0,1,0,1,0,1,24.253
2052,0,0,0,0,1,0,0,1,1,1,1,1,1,34.09
2053,1,1,0,1,0,0,0,0,0,1,0,0,0,22.769
2054,0,0,1,1,0,1,0,0,0,0,0,0,1,24.142
2055,1,1,0,1,0,0,1,1,0,0,1,1,0,32.032
2056,0,0,1,0,0,1,1,1,1,0,0,1,0,31.873
2057,0,1,1,1,0,0,0,1,1,1,1,0,1,24.607
2058,1,1,1,1,1,1,1,0,1,1,0,1,0,32.645
2059,1,0,0,0,1,1,1,0,0,1,1,1,1,34.365
2060,1,0,0,0,1,1,1,0,1,0,0,0,1,24.256
2061,0,1,0,1,1,1,1,1,1,0,1,0,1,24.491
2062,0,0,0,1,0,1,0,0,0,0,1,1,0,32.113
2063,1,0,0,0,1,0,1,0,0,1,0,0,0,22.856
2064,1,0,1,1,0,0,0,0,1,0,1,0,1,24.423
2065,0,1,1,0,0,1,0,0,0,0,0,0,1,24.203
2066,0,1,0,0,0,0,1,0,1,0,0,1,1,33.681
2067,0,0,0,1,1,0,1,1,0,0,1,0,1,24.183
2068,1,0,0,0,0,0,0,0,0,0,1,0,1,24.026
2069,0,1,1,1,1,0,1,0,0,0,0,0,1,24.156
2070,1,0,1,1,0,0,1,1,1,1,1,1,0,32.504
2071,0,0,0,0,0,1,1,0,1,0,1,1,0,31.829
2072,0,0,1,0,1,1,1,0,1,0,0,1,0,31.862
2073,1,0,1,0,1,0,1,0,0,0,0,1,0,31.761
2074,1,0,1,0,0,1,1,1,1,0,0,1,0,31.858
2075,0,0,1,0,1,0,0,0,0,1,0,0,0,22.642
2076,1,1,0,0,0,0,0,1,1,1,1,1,0,32.324
2077,0,0,0,0,0,0,1,1,1,1,0,1,0,32.144
2078,0,1,1,1,1,0,0,1,0,1,1,0,0,22.904
2079,1,0,1,0,0,1,1,0,0,0,1,0,1,24.091
2080,0,0,0,0,1,1,1,0,1,1,1,1,1,34.131
2081,0,0,1,1,1,1,1,0,0,0,0,1,1,33.785
2082,0,1,0,1,1,1,1,1,0,1,1,0,0,22.919
2083,0,0,0,1,1,0,1,1,0,1,1,1,1,34.248
2084,0,1,0,0,1,0,0,0,0,1,1,1,0,32.483
2085,1,1,1,0,1,0,1,0,1,1,1,1,0,32.518
2086,1,0,0,1,0,0,1,0,0,0,0,1,0,32.102
2087,0,0,1,1,1,0,0,0,0,0,1,1,1,34.019
2088,1,0,0,0,0,1,1,0,0,1,1,0,1,24.631
2089,0,1,1,1,0,0,0,1,0,0,0,1,0,32.156
2090,0,1,1,0,0,1,1,0,1,1,1,0,0,22.957
2091,1,1,1,1,1,0,1,1,1,1,0,0,1,24.797
2092,1,0,0,1,1,1,1,1,0,0,0,0,0,22.511
2093,1,0,1,0,0,1,0,0,1,1,1,0,1,24.485
2094,0,0,0,1,1,0,1,1,1,1,0,0,1,24.488
2095,1,1,0,0,0,0,1,0,1,1,0,1,0,32.278
2096,1,0,1,0,0,0,1,0,1,1,0,0,1,24.387
2097,1,0,0,0,1,0,0,0,1,1,0,1,1,34.096
2098,0,1,1,1,0,1,1,1,1,1,1,1,1,34.307
2099,0,1,0,1,0,1,0,1,0,0,0,1,0,31.926
2100,0,0,1,1,1,1,1,1,0,1,1,1,0,32.494
2101,1,1,0,1,0,0,1,1,1,1,0,0,0,22.866
2102,0,1,0,1,0,1,1,1,1,1,1,0,1,24.654
2103,1,0,0,0,0,0,0,0,0,1,0,0,0,22.603
2104,1,0,0,1,1,0,0,1,1,0,1,1,0,32.078
2105,1,0,0,0,1,1,0,0,1,0,1,0,0,22.377
2106,1,1,0,0,0,1,1,0,0,1,0,1,1,34.295
2107,0,0,1,1,0,1,0,1,1,0,0,1,0,32.184
2108,1,1,1,1,0,1,0,0,0,0,1,1,1,34.102
2109,0,1,1,0,0,1,0,1,0,0,1,0,1,24.311
2110,0,1,0,1,0,1,0,0,1,0,1,1,0,32.233
2111,0,0,1,1,0,0,0,1,1,1,1,1,1,34.446
2112,1,0,0,0,1,0,1,1,1,0,1,1,1,33.978
2113,1,0,1,0,1,0,1,1,1,0,0,1,1,33.962
2114,1,1,1,1,1,0,0,0,1,1,1,1,0,32.624
2115,0,0,1,1,0,1,1,1,1,1,0,0,1,24.796
2116,1,1,1,1,0,1,0,1,1,1,1,0,0,22.961
2117,1,0,0,1,1,0,0,0,1,1,1,0,0,22.876
2118,0,1,1,0,1,1,0,0,1,1,0,1,0,32.234
2119,0,0,1,1,1,1,1,1,1,1,0,0,1,24.581
2120,1,1,1,1,0,1,1,0,0,0,1,1,1,33.885
2121,0,0,0,1,0,1,1,0,0,0,0,0,1,24.112
2122,0,0,0,1,0,1,1,0,0,1,0,1,0,32.291
2123,1,0,0,0,1,1,0,1,1,1,0,1,0,32.248
2124,0,0,0,0,0,1,0,1,0,0,0,1,0,31.769
2125,0,1,1,0,1,1,0,0,1,0,1,1,0,31.986
2126,0,1,1,1,1,1,0,1,1,0,1,0,1,24.316
2127,0,1,0,0,0,1,0,1,0,0,0,1,0,31.797
2128,0,1,0,1,1,0,1,1,1,0,0,0,1,24.202
2129,0,0,0,1,0,0,0,1,1,0,0,0,1,24.117
2130,0,0,1,0,0,1,1,1,0,0,1,0,1,24.096
2131,0,0,0,0,1,0,1,0,0,0,0,0,1,23.926
2132,0,0,1,0,1,1,0,1,0,1,1,0,1,24.456
2133,1,0,1,0,0,1,0,1,0,1,1,1,1,34.182
2134,0,1,1,1,1,1,1,0,0,0,0,1,0,32.211
2135,0,0,1,1,0,1,1,1,1,1,0,1,1,34.459
2136,0,1,1,1,0,1,0,1,1,0,0,1,1,34.052
2137,1,0,0,1,0,1,0,1,1,0,1,1,0,32.312
2138,0,1,1,0,1,0,0,1,1,1,0,0,1,24.637
