y,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17
27.933,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,0,1
38.666,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,1,0
28.873,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1
39.297,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,1,1
29.656,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0
38.865,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0
37.133,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
37.6,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,1,1
37.491,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0
29.561,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1
39.482,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
39.562,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0
39.762,0,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0
27.756,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0
27.663,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
39.315,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
39.114,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0
38.289,1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1
39.376,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0
39.243,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0
27.632,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
27.976,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,0
29.49,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
27.359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
37.207,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0
37.097,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
27.971,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1
27.05,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
29.868,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0
28.333,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1
29.749,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1
27.683,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
27.821,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0
28.134,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0
28.993,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0
29.11,1,1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0
39.863,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
39.51,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1
37.251,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,1
29.727,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,0,1
38.51,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1
39.049,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1
38.623,1,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1
29.081,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0
37.777,1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0
39.644,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
39.306,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,1,1
37.323,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0
28.466,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
29.291,0,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0
39.345,1,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0
27.27,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
27.189,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
27.165,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
37.031,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1
37.462,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1
38.928,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0
29.301,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,0
29.544,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1
37.366,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0
27.133,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
28.623,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0
38.724,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,0
37.018,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
38.555,1,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0
29.652,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,1
39.545,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,1
27.985,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0
27.231,1,1,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0
39.633,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1
27.98,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1
39.597,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
39.03,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1
37.301,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,0,1
38.77,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1
40.117,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1
28.912,1,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0
37.514,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1
29.612,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0
37.011,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
28.25,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,0
36.659,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
39.576,1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,0
29.556,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,1
39.244,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0
39.951,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0
37.398,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1
38.805,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1
37.327,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0
28.058,0,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,0
39.727,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1
29.29,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0
29.108,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1
29.257,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1
39.52,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
28.03,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0
29.441,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0
36.985,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1
27.642,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0
39.637,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1
30.005,1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1
37.214,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1
39.023,0,0,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0
29.567,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
29.589,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,0
27.427,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0
29.352,1,1,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0
39.446,1,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1
27.003,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
37.572,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,0
39.451,0,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0
29.994,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1
27.659,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0
37.871,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,0
37.721,1,0,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0
27.916,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1
28.18,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1
27.799,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
27.892,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0
27.174,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
27.931,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1
27.783,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0
28.968,1,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
27.884,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0
37.096,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0
28.041,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1
38.713,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1
37.119,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1
28.035,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1
39.739,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0
39.501,1,1,0,1,0,1,1,1,1,1,0,1,1,0,0,0,0
29.197,0,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0
37.718,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1
28.013,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
39.259,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0
37.311,1,1,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0
29.328,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0
29.335,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1
37.748,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
39.145,1,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0
29.965,1,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1
28.033,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0
39.214,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1
27.715,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
39.71,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
29.303,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1
29.58,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
29.937,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,1
27.933,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0
39.215,1,0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,0
38.89,1,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0
29.183,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
29.259,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
39.632,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1
39.52,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0
39.503,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
39.558,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0
29.721,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1
39.284,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1
27.91,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0
37.343,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
28.908,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1
37.534,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
37.406,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1
28.203,1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1
38.76,0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0
27.749,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
27.779,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,1
37.603,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,1
39.569,0,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1
28.245,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1
29.146,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,0
36.928,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0
38.86,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1
27.655,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1
39.543,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0
38.953,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1
39.717,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
37.315,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1
27.88,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
37.128,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
29.258,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0
37.28,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1
27.622,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
27.758,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1
37.727,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1
29.271,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
36.992,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0
29.67,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0
27.669,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
27.388,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
29.688,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0
39.363,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1
36.976,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
37.138,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,1,0
38.902,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0
39.071,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0
29.218,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
38.048,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0
37.225,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0
39.73,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1
27.242,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1
39.161,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1
29.984,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1
29.431,1,1,1,1,0,0,0,1,0,0,1,0,1,0,1,1,1
29.543,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0
27.635,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
29.138,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
29.689,1,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,1
39.58,0,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1
39.645,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1
39.584,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1
27.814,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
38.975,0,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1
39.362,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0
27.804,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
37.42,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0
39.616,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0
29.523,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1
39.279,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,0
28.123,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1
29.341,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1
38.073,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0
27.637,1,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1
38.881,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0
29.818,1,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1
38.817,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0
38.925,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,0,1
39.027,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1
38.622,0,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0
29.44,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,1
27.377,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0
29.095,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0
28.876,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1
38.688,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0
39.238,1,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0
29.907,0,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1
27.877,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0
27.327,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0
27.464,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
27.102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
37.151,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1
36.953,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1
29.538,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1
38.868,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
29.241,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0
37.906,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
39.529,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1
29.618,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0
38.926,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0
37.58,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1
29.373,1,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1
37.087,0,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0
39.733,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,0
39.667,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0
37.412,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1
37.439,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,1
38.842,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0
37.315,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1
27.571,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,1,1
37.433,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1
37.551,0,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0
29.574,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1
29.768,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0
38.757,0,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0
27.697,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
28.021,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
39.546,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0
39.29,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1,1,0
38.015,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1
27.901,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,1,1
37.495,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0
27.976,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0
29.05,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
36.756,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0
39.731,1,1,0,1,0,1,1,0,1,1,0,1,1,0,1,0,0
27.615,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1
28.012,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1
28.126,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
39.297,1,1,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1
27.743,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0
27.767,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
27.687,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1
39.573,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1
37.932,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1
37.972,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0
37.813,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1
37.306,1,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1
29.752,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,1
27.605,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0
29.649,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1
37.703,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1
29.534,1,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0
29.664,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
38.936,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,0
39.163,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0
29.684,1,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1
29.358,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0
27.892,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1
37.401,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0
37.378,0,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0
39.447,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1
28.052,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0
36.846,0,1,0,0,0,1,0,1,1,0,1,1,0,0,1,0,1
29.749,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1
28.914,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
39.489,1,1,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0
38.833,0,0,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0
29.105,1,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1
39.331,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
39.603,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1
27.999,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0
29.333,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0
28.241,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1
28.927,1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0
39.441,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1
39.484,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0
28.13,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
37.511,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0,1
29.737,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1
27.707,0,1,0,1,1,1,1,1,0,1,0,0,0,1,0,0,0
37.327,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0
39.661,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,1
39.433,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0
39.873,0,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1
28.284,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,1,1
37.227,0,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1
29.609,0,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0
29.024,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
29.465,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0
28.985,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1
27.749,1,1,0,1,1,1,0,1,0,1,1,0,0,0,0,1,1
39.576,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0
39.204,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0
39.035,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0
28.059,1,1,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1
29.587,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1
36.927,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0
27.502,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0
29.243,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1
30.097,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1
28.497,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
29.43,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0
37.843,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1
27.984,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1
27.541,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
27.298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
27.745,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1
39.017,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0
39.397,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1
39.451,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0
39.551,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,1
29.403,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1
27.47,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0
39.169,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,0
27.906,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,0
27.15,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0
29.232,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1
27.671,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0
27.501,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1
27.985,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
29.1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0
29.848,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1
29.63,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
27.583,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1
29.436,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0
