(55, 0);(19, 38);(1, 46);(87, 72);(90, 89);(58, 84);(29, 71);(82, 58);(26, 31);(10, 28)
19,101.592,57.000,52.202,71.784,71.253,40.522,26.000,73.062,64.382,67.602
47,17.000,36.235,55.471,69.635,85.586,69.871,58.822,55.444,26.401,39.217
97,44.598,81.320,100.881,57.871,74.330,79.259,88.091,45.541,72.780,87.966
72,77.878,65.215,77.078,15.524,22.204,16.125,43.290,20.591,64.351,78.409
90,46.098,71.449,90.427,42.107,59.000,62.769,73.498,29.120,64.008,80.025
60,53.235,43.658,59.414,33.015,46.861,31.064,35.847,22.561,40.497,55.902
95,88.549,86.354,99.624,10.630,11.180,37.336,66.483,24.698,84.054,99.126
33,41.340,14.318,33.838,65.460,78.518,55.009,36.222,54.129,8.062,24.042
98,43.000,87.664,107.355,72.835,89.359,93.038,99.005,60.166,78.390,92.347
93,51.662,74.061,92.655,37.483,54.083,60.216,73.430,25.495,67.119,83.295
83,62.610,66.483,82.608,16.492,33.734,37.537,56.045,2.236,62.241,78.186
7,65.795,13.892,6.083,84.433,93.941,64.203,34.059,76.118,23.601,17.263
11,53.824,10.630,18.028,86.354,98.005,70.838,43.863,75.961,15.000,3.162
1,100.703,50.329,39.000,86.977,89.090,57.009,31.305,85.381,59.506,57.706
36,43.382,17.029,35.693,60.745,73.593,50.090,32.757,49.769,12.806,28.231
86,54.644,67.365,85.006,27.019,44.181,48.010,62.650,13.601,61.612,77.878
43,53.367,27.785,42.426,48.332,59.816,35.341,23.601,39.459,27.019,40.804
28,75.961,34.205,36.797,59.008,64.560,32.696,1.000,55.543,40.050,46.615
89,98.082,88.408,99.298,20.100,3.162,32.016,63.569,34.713,87.693,101.671
11,48.754,18.788,26.926,91.526,104.235,78.600,53.141,80.062,18.028,7.071
9,46.000,39.294,46.690,106.151,120.341,97.247,73.763,93.236,35.355,28.018
0,77.782,25.495,9.055,88.645,96.208,64.846,33.121,82.055,35.384,28.792
31,67.417,27.731,34.482,56.719,64.475,34.205,8.246,51.245,32.388,40.817
7,87.367,37.000,27.659,80.006,84.528,52.173,22.091,76.485,46.098,45.100
12,73.817,23.087,17.804,75.954,83.217,51.884,20.248,70.029,32.202,32.062
53,88.023,60.465,66.843,37.577,37.014,6.403,29.411,41.725,63.071,73.817
91,47.508,72.339,91.241,41.195,58.009,62.434,73.783,28.460,65.000,81.056
17,75.293,27.074,24.839,70.349,76.844,45.188,13.416,65.376,35.171,37.656
25,30.265,34.525,48.374,92.022,107.005,86.539,67.119,78.518,27.019,28.302
54,64.008,43.600,55.973,33.956,43.829,20.396,25.962,28.636,43.278,56.851
7,51.624,22.472,27.659,95.964,108.577,82.620,56.462,84.534,22.472,9.487
70,30.887,52.173,71.568,48.104,65.146,58.249,60.141,33.242,44.181,60.008
39,86.493,51.078,54.452,49.729,51.157,19.026,17.205,50.774,55.543,63.953
10,78.237,27.514,20.125,77.414,83.815,52.000,20.248,72.250,36.674,36.000
93,39.294,79.120,98.793,62.290,79.057,81.860,88.414,49.244,70.214,84.929
16,60.308,8.544,15.000,75.611,85.586,56.639,28.178,67.082,18.028,18.974
37,91.782,55.027,56.851,53.141,53.009,21.840,20.616,55.218,60.017,67.624
79,76.844,69.462,82.541,8.062,19.416,23.707,50.040,15.297,67.624,82.377
16,89.000,42.107,37.162,71.449,74.545,42.190,15.811,69.570,50.010,52.345
99,52.697,80.505,99.464,44.643,60.671,68.600,81.633,33.615,73.027,89.006
54,63.008,43.012,55.660,34.205,44.407,21.378,26.249,28.443,42.521,56.223
41,57.723,28.425,41.231,48.703,59.076,32.757,19.209,41.049,29.155,41.773
3,59.540,18.358,17.117,94.366,105.683,77.782,49.396,84.155,23.087,7.071
64,37.108,45.044,63.789,42.720,59.034,48.374,49.497,28.425,38.328,54.589
20,35.903,30.017,42.485,92.655,107.056,84.971,63.640,79.649,23.770,22.361
51,14.560,40.000,59.363,68.264,84.534,70.349,61.098,53.824,30.232,43.324
40,46.487,21.840,39.051,54.708,67.268,43.863,29.155,44.272,19.105,34.000
65,52.953,48.083,64.281,29.732,44.654,32.757,40.706,18.028,44.294,60.008
25,35.511,19.925,36.125,81.566,95.525,72.897,52.154,69.065,12.042,17.493
52,17.263,39.115,58.669,65.192,81.413,67.268,58.694,50.804,29.530,43.417
53,19.105,38.949,58.592,62.968,79.177,65.192,57.271,48.600,29.547,43.932
88,85.615,80.262,93.048,7.071,10.198,30.414,59.540,21.840,78.409,93.193
30,43.012,11.402,31.016,67.956,80.722,56.436,36.014,56.859,5.657,21.190
66,72.835,58.009,70.007,21.000,29.411,14.422,37.014,21.260,57.280,71.218
50,53.235,34.438,49.497,41.593,53.814,32.016,27.659,32.388,32.558,47.170
29,30.529,24.166,41.037,80.623,95.131,73.926,55.000,67.624,15.297,22.472
95,46.141,77.466,96.773,49.649,66.189,71.344,81.609,37.336,69.462,85.147
3,52.953,32.249,36.056,104.403,117.516,92.201,66.310,92.439,31.145,19.313
8,92.785,43.417,34.713,79.404,82.492,50.160,22.847,77.201,52.202,52.038
93,102.318,93.408,104.235,23.770,6.708,36.688,68.352,38.601,92.655,106.668
59,16.492,45.651,65.299,62.610,79.310,68.007,62.650,47.885,36.249,50.448
96,95.273,90.736,103.078,16.643,6.708,38.053,68.659,31.305,89.022,103.730
74,90.028,74.330,84.220,20.616,16.031,16.492,48.104,31.048,74.518,87.727
15,51.856,6.403,19.105,81.884,93.600,66.708,40.497,71.512,11.180,7.071
65,69.721,55.471,68.007,22.204,32.016,16.553,36.056,20.248,54.452,68.600
99,72.007,82.225,98.615,19.209,33.242,49.092,71.386,17.029,77.492,93.606
22,105.304,62.073,57.940,70.774,68.884,39.395,29.833,73.239,69.116,72.993
56,59.008,42.544,56.515,33.615,45.343,25.080,29.547,26.019,41.037,55.471
7,52.802,20.000,24.739,94.340,106.668,80.281,53.712,83.193,21.024,6.708
41,24.413,28.425,47.707,69.426,84.629,66.219,52.393,55.902,18.601,32.016
31,74.947,35.114,39.051,56.009,61.685,29.967,2.000,52.631,40.311,47.854
83,66.212,67.676,83.187,12.649,29.833,34.655,55.109,2.236,63.953,79.706
79,25.632,66.641,86.331,63.506,80.753,77.885,79.649,49.092,57.385,71.568
0,65.192,19.235,11.045,94.541,104.957,75.928,46.228,85.165,26.306,12.207
99,85.235,87.321,101.651,12.042,18.358,42.450,70.029,22.672,84.220,99.730
95,53.151,76.059,94.641,37.855,54.231,61.400,75.180,26.420,69.116,85.288
57,51.039,40.162,56.223,36.620,50.329,33.015,34.409,25.962,36.892,52.326
56,14.036,44.102,63.632,65.765,82.347,70.029,63.071,51.108,34.482,48.083
62,45.541,43.566,61.008,36.797,52.154,39.205,42.012,23.854,38.626,54.708
20,41.340,16.031,30.610,83.600,96.897,72.719,49.820,71.694,10.817,11.662
51,51.157,34.540,50.249,41.677,54.452,33.734,29.732,31.780,32.016,47.011
83,101.922,87.727,97.098,26.306,11.402,28.653,60.374,40.012,87.966,101.139
54,79.006,53.907,62.434,33.734,37.363,6.403,26.249,35.000,55.570,67.357
51,88.091,59.363,65.299,39.395,39.013,8.062,27.803,43.139,62.241,72.670
94,53.075,75.027,93.536,36.674,53.151,60.000,73.824,25.060,68.184,84.380
66,32.894,47.518,66.708,46.065,62.769,53.600,54.489,31.385,40.000,56.080
43,49.477,26.000,42.048,50.120,62.370,39.000,26.926,40.262,24.042,38.588
27,95.210,53.600,51.971,62.936,63.032,31.780,20.100,64.140,60.008,65.253
0,102.927,52.555,41.012,88.284,90.022,58.078,33.121,86.977,61.741,59.841
72,76.903,64.637,76.694,15.297,22.804,16.643,43.186,19.723,63.655,77.801
6,62.626,13.038,8.602,87.464,97.755,68.768,39.408,78.339,21.541,11.705
27,99.040,57.559,55.471,64.257,63.285,32.894,24.083,66.287,64.008,69.123
17,63.600,13.153,16.763,73.082,82.298,52.631,23.324,65.376,21.932,24.042
71,72.780,61.587,74.330,16.031,26.173,18.385,42.000,17.029,60.208,74.632
40,63.789,31.890,42.154,48.052,56.824,28.425,14.213,42.190,34.015,45.343
41,98.005,62.968,64.815,52.355,49.649,21.401,28.636,56.586,67.683,75.644
46,10.817,41.869,60.208,77.698,93.941,78.918,67.186,63.246,32.016,42.190
79,60.008,62.362,78.518,18.788,35.735,35.805,52.498,4.243,58.181,74.095
58,48.094,40.262,57.035,37.643,52.010,36.000,37.014,26.000,36.235,52.000
10,90.050,41.000,33.242,77.233,80.753,48.374,20.248,74.726,49.649,50.000
59,36.222,40.050,58.856,45.607,61.400,48.010,46.098,31.828,33.377,49.649
2,65.803,17.029,7.071,91.181,101.213,71.840,41.869,82.225,25.298,13.601
51,93.086,63.632,68.622,41.677,39.205,11.402,31.113,46.755,66.851,76.851
83,86.649,77.666,89.554,10.770,9.899,25.080,55.109,24.021,76.485,90.802
57,22.091,41.231,60.926,58.310,74.686,62.008,56.436,43.829,32.280,47.381
20,59.405,10.050,19.105,71.169,81.123,52.345,24.698,62.801,18.028,22.361
97,43.966,81.908,101.514,59.841,76.322,81.006,89.376,47.434,73.246,88.284
66,68.884,55.758,68.622,21.378,31.890,17.889,37.121,18.868,54.489,68.819
22,105.304,62.073,57.940,70.774,68.884,39.395,29.833,73.239,69.116,72.993
81,93.680,80.920,91.302,18.974,9.055,23.770,55.362,32.016,80.660,94.260
42,14.765,38.601,56.586,79.057,95.016,78.645,65.307,64.815,28.844,38.275
76,21.840,65.368,85.000,66.910,84.172,80.050,80.212,52.345,55.902,69.570
85,38.419,67.469,86.833,48.042,65.192,65.795,73.110,34.132,59.414,75.107
8,80.212,29.155,20.248,79.310,85.440,53.488,21.840,74.330,38.471,37.054
46,97.417,64.885,68.015,48.021,44.721,17.692,31.064,53.075,68.964,77.827
0,61.270,21.954,19.026,97.949,109.289,81.320,52.697,87.664,26.306,10.050
66,55.109,49.649,65.490,27.659,42.438,31.048,40.719,16.492,46.141,61.741
71,82.565,67.476,78.262,18.358,20.616,13.342,43.174,25.495,67.268,80.808
47,60.531,35.609,48.083,41.761,51.865,26.401,21.095,35.057,35.805,48.918
24,46.755,5.831,25.495,73.062,85.276,59.641,36.346,62.394,4.472,15.652
76,96.317,79.906,89.045,24.597,14.866,20.591,52.326,36.497,80.430,93.338
2,53.759,33.615,37.014,105.802,118.929,93.600,67.624,93.814,32.558,20.616
9,99.298,50.990,42.755,79.624,81.006,49.163,26.249,78.924,59.481,60.008
19,92.309,47.000,42.953,69.231,71.113,39.013,17.205,68.542,54.452,57.706
63,83.385,62.936,72.201,26.401,27.659,5.099,36.056,31.401,63.820,76.381
42,13.038,43.566,60.877,84.060,100.240,84.528,71.197,69.635,34.000,41.869
47,53.600,31.765,46.530,44.283,56.080,32.894,25.456,35.355,30.414,44.654
67,77.929,61.847,72.918,20.616,25.942,11.402,38.471,24.207,61.620,75.166
35,23.854,29.682,47.381,78.645,93.814,74.632,58.310,65.069,20.125,29.155
30,84.770,44.385,45.453,57.706,60.531,28.160,10.050,56.859,50.160,56.648
46,41.976,27.166,45.277,51.400,65.115,44.643,34.482,39.812,22.361,38.275
34,75.961,38.079,42.638,53.009,58.241,26.401,5.385,50.289,42.755,51.000
48,44.553,29.614,47.043,48.010,61.555,41.231,33.015,36.770,25.554,41.231
82,32.450,66.098,85.703,54.231,71.449,70.228,74.953,40.000,57.489,72.691
95,55.866,76.007,94.260,33.956,50.249,58.258,73.348,23.022,69.462,85.709
79,28.844,63.906,83.570,56.569,73.824,71.169,74.330,42.107,55.082,70.036
70,57.974,54.083,69.721,23.345,38.588,30.463,43.658,12.166,50.606,66.212
91,76.942,78.000,92.650,5.657,21.024,36.674,62.073,13.454,74.793,90.338
31,42.438,12.369,31.953,67.119,79.981,55.946,36.056,55.946,6.403,22.136
26,59.540,15.652,25.710,64.195,73.926,45.255,19.235,56.321,21.000,28.844
36,20.248,35.355,52.402,82.620,98.184,80.081,64.382,68.680,26.000,33.422
55,5.000,48.836,67.801,74.250,91.000,79.057,70.937,59.481,38.949,50.537
43,30.463,26.000,45.695,62.225,77.006,57.974,45.222,49.204,17.263,33.000
14,41.195,34.366,43.966,99.765,114.022,91.302,68.659,86.833,29.547,24.331
82,49.092,63.071,81.154,31.401,48.662,49.244,60.902,17.000,56.886,73.164
39,98.311,62.298,63.600,54.120,51.624,23.022,27.857,58.052,67.268,74.847
59,19.416,44.283,63.977,59.942,76.557,65.008,60.033,45.277,35.114,49.820
77,22.091,68.264,87.818,70.711,87.966,84.172,84.054,56.223,58.669,71.868
53,53.038,37.162,52.469,38.949,51.624,31.401,30.000,29.428,34.828,49.739
10,55.803,10.296,15.811,86.313,97.652,70.036,42.485,76.217,16.125,5.000
42,13.038,43.566,60.877,84.060,100.240,84.528,71.197,69.635,34.000,41.869
17,43.417,17.117,29.682,86.608,99.765,75.166,51.420,74.793,13.454,9.899
5,78.102,26.077,14.560,82.873,89.811,58.181,26.401,77.026,35.805,32.388
42,70.214,38.601,47.011,45.100,52.000,21.932,13.153,41.485,41.231,52.010
27,97.124,55.579,53.712,63.569,63.127,32.280,22.091,65.192,62.008,67.186
64,22.847,48.104,67.779,55.946,72.801,63.285,61.033,41.146,39.294,54.452
28,30.887,24.698,41.110,82.037,96.540,75.240,56.009,69.029,16.125,22.204
70,42.720,51.039,69.260,36.235,52.924,45.607,51.400,21.633,44.911,61.188
45,46.098,26.926,44.011,49.930,62.936,41.110,30.529,39.217,23.601,38.910
12,64.444,12.207,11.180,78.746,88.119,58.412,28.601,70.711,22.023,20.100
29,56.356,15.620,28.284,62.032,72.402,44.688,21.000,53.600,19.235,29.069
99,88.685,89.000,102.786,13.000,15.000,41.593,70.257,25.495,86.284,101.597
81,103.325,87.681,96.519,28.636,14.213,28.018,59.540,42.012,88.238,101.119
88,70.235,73.055,88.459,10.050,27.074,37.202,59.682,7.211,69.318,85.088
50,86.145,57.140,63.253,39.560,40.112,8.246,25.807,42.521,60.008,70.456
52,34.132,33.242,52.393,51.662,66.851,50.359,43.566,38.419,26.173,42.426
85,46.098,66.068,84.717,37.054,54.231,55.946,66.573,23.195,59.135,75.326
76,95.341,79.209,88.510,23.707,14.560,20.125,51.894,35.511,79.649,92.634
57,26.077,39.850,59.464,54.918,71.120,58.009,53.000,40.608,31.401,47.043
2,106.174,56.613,46.011,87.321,88.051,56.569,34.205,86.925,65.552,64.498
78,68.007,64.475,79.076,12.042,27.731,28.284,49.497,7.211,61.587,76.942
52,44.102,33.541,51.039,44.822,58.898,40.447,35.468,33.106,29.069,44.944
48,25.962,31.780,51.478,61.074,76.551,59.841,49.769,47.381,22.804,38.118
11,44.011,37.855,46.098,104.005,118.258,95.383,72.277,91.049,33.541,27.019
59,92.087,67.201,74.027,34.409,31.145,8.062,36.620,41.049,69.354,80.604
22,92.114,48.094,45.177,66.491,68.066,36.056,16.553,66.212,55.145,59.228
21,44.688,9.220,26.249,78.772,91.439,66.287,42.755,67.543,5.385,11.045
26,87.920,45.541,44.654,61.984,64.281,32.016,12.369,61.327,52.000,57.280
70,37.162,51.157,70.036,41.629,58.523,51.420,55.227,26.833,44.102,60.299
75,31.241,57.723,77.201,49.477,66.708,62.362,65.765,34.713,49.497,65.123
81,46.872,62.008,80.306,33.541,50.804,50.537,61.057,19.026,55.579,71.847
41,20.518,31.828,50.606,73.246,88.752,71.063,57.271,59.414,21.932,33.615
71,75.710,63.246,75.392,16.125,24.207,16.401,42.107,19.416,62.241,76.400
35,29.000,23.345,42.202,72.835,87.459,67.067,50.359,59.816,13.454,25.962
43,34.176,24.739,44.272,59.464,73.878,54.120,41.437,46.872,17.029,33.242
46,16.643,36.125,55.218,71.028,86.954,71.021,59.481,56.851,26.249,38.626
44,57.070,30.806,44.147,45.880,56.613,31.305,21.213,38.053,30.806,44.045
31,32.558,20.000,38.419,75.073,89.275,67.624,49.041,62.426,10.296,21.840
18,53.759,1.414,18.385,76.485,87.658,60.208,33.838,66.761,11.314,13.601
89,93.408,85.446,97.082,15.133,2.236,31.145,62.097,29.833,84.291,98.600
20,102.181,58.009,53.488,71.169,70.349,39.850,26.571,72.719,65.276,68.731
19,45.607,10.000,25.456,80.994,93.606,68.242,44.147,69.778,7.616,9.000
92,90.874,85.755,98.234,12.083,6.325,34.015,64.133,26.926,84.024,98.737
90,57.801,71.449,89.000,26.173,43.000,49.679,65.924,14.422,65.734,82.000
80,36.069,62.169,81.492,46.530,63.789,62.032,68.015,32.062,54.231,70.029
15,51.856,6.403,19.105,81.884,93.600,66.708,40.497,71.512,11.180,7.071
59,98.082,72.111,77.897,38.210,32.280,14.036,40.361,46.141,74.686,85.446
95,56.569,76.026,94.191,32.985,49.254,57.489,72.918,22.204,69.584,85.843
71,16.279,62.682,82.152,70.831,88.074,82.037,79.925,56.089,53.000,65.924
94,58.796,75.240,93.022,28.862,45.177,53.814,70.385,18.439,69.231,85.510
97,55.317,78.026,96.519,37.363,53.460,61.847,76.479,26.627,71.176,87.367
58,46.098,39.812,57.000,38.949,53.600,38.000,38.288,26.833,35.341,51.264
64,52.773,47.127,63.285,30.480,45.222,32.558,39.825,18.974,43.417,59.093
85,34.000,69.570,89.196,56.036,73.171,73.164,78.492,42.107,60.877,75.954
24,46.755,5.831,25.495,73.062,85.276,59.641,36.346,62.394,4.472,15.652
96,52.631,77.162,95.885,40.025,56.321,63.600,77.026,28.653,70.029,86.145
55,38.000,36.000,54.589,46.690,61.855,46.098,42.012,33.601,29.833,46.098
3,57.697,20.616,21.095,96.255,108.005,80.660,52.839,85.615,23.770,7.616
17,52.345,2.828,18.868,78.715,90.211,63.127,37.000,68.622,10.296,10.630
16,103.619,58.078,52.202,74.947,74.330,43.681,28.178,76.158,65.765,68.264
75,100.020,82.073,90.443,28.636,17.493,22.023,53.339,40.608,83.006,95.525
45,72.691,42.802,51.108,42.000,48.104,17.692,16.031,39.560,45.188,56.223
21,42.802,12.166,28.284,80.449,93.434,68.797,45.706,68.884,7.071,11.180
63,57.559,47.927,62.968,28.302,41.869,27.459,36.770,19.026,45.222,60.415
13,94.810,47.381,40.804,75.133,77.104,45.011,21.260,74.095,55.543,57.079
21,44.045,10.198,26.907,79.322,92.098,67.119,43.738,67.978,5.831,11.000
23,82.462,38.210,37.202,64.125,68.250,35.903,7.810,61.685,45.100,49.729
81,51.971,62.394,80.006,27.659,44.911,45.277,58.138,13.038,56.754,73.007
8,68.622,16.279,8.062,82.006,90.802,60.465,29.698,74.431,26.173,22.091
22,36.249,23.195,37.443,86.452,100.499,77.827,56.436,73.817,16.492,17.692
34,37.443,16.553,36.249,67.007,80.623,58.181,40.311,55.073,8.000,24.187
88,55.803,69.354,87.006,27.019,44.045,49.204,64.475,14.318,63.561,79.831
11,91.302,42.755,35.440,76.420,79.511,47.170,20.125,74.330,51.245,52.010
82,81.597,74.095,86.729,7.071,14.422,25.000,53.339,19.000,72.471,87.092
80,72.450,67.978,82.006,8.062,23.259,27.203,51.088,10.198,65.460,80.623
50,47.265,32.280,49.010,44.654,58.000,37.855,31.890,33.838,28.844,44.283
36,23.601,29.411,47.424,77.233,92.418,73.376,57.428,63.655,19.723,29.530
73,21.095,60.374,80.056,62.586,79.831,74.525,74.404,47.854,51.078,65.253
87,56.036,68.469,86.000,26.000,43.105,47.802,63.159,13.000,62.817,79.076
39,28.018,25.000,44.418,68.593,83.409,63.891,49.031,55.444,15.264,29.428
54,32.016,35.511,54.818,51.856,67.417,52.154,46.325,38.210,28.018,44.181
91,50.912,72.028,90.554,36.222,53.009,58.249,71.197,23.770,65.192,81.394
30,27.731,28.231,44.688,82.759,97.617,77.253,59.008,69.426,19.416,25.612
84,98.372,85.796,95.880,22.204,7.810,27.857,59.615,36.056,85.633,99.156
97,48.877,79.076,98.270,48.052,64.382,70.725,82.098,36.249,71.253,87.052
58,96.047,69.893,75.822,37.643,32.757,12.000,38.288,44.944,72.450,83.235
31,32.558,20.000,38.419,75.073,89.275,67.624,49.041,62.426,10.296,21.840
0,57.567,28.320,29.017,102.927,115.256,88.617,61.294,91.679,29.530,14.866
4,60.745,15.811,13.342,91.706,102.626,74.277,45.486,81.908,22.091,7.810
92,85.428,82.765,96.135,7.071,12.166,34.713,63.285,21.471,80.449,95.525
43,43.681,24.331,42.190,53.254,66.468,44.598,32.202,42.154,20.248,35.847
19,37.363,28.000,40.249,92.022,106.217,83.648,61.814,79.202,22.136,20.125
49,21.840,34.482,54.120,63.600,79.404,63.640,53.852,49.578,25.080,39.623
24,92.358,49.254,47.011,64.761,66.030,34.132,16.763,64.846,56.036,60.638
42,51.662,25.942,41.195,50.090,61.847,37.577,24.698,40.792,24.839,38.833
67,16.971,54.589,74.243,63.246,80.362,72.560,70.178,48.384,45.188,59.203
79,92.179,78.746,89.067,18.788,11.000,21.587,53.141,31.145,78.568,92.098
70,98.153,77.987,85.802,30.232,21.541,17.692,48.549,40.804,79.322,91.439
30,83.815,43.417,44.688,57.559,60.671,28.284,9.055,56.462,49.163,55.714
71,67.912,59.059,72.801,17.088,29.833,22.204,42.297,13.601,57.009,71.868
79,101.868,85.563,94.303,28.160,14.866,25.807,57.306,41.110,86.215,99.005
0,60.836,22.472,20.025,98.412,109.859,82.024,53.535,88.023,26.476,10.198
32,58.694,20.616,32.016,57.871,67.742,39.699,17.263,50.160,23.770,34.059
23,77.878,33.242,33.302,64.008,69.376,37.336,6.000,60.415,40.112,44.922
82,30.414,67.417,87.092,58.215,75.425,74.000,77.833,44.000,58.523,73.348
33,40.497,14.560,34.176,66.030,79.209,55.902,37.216,54.562,7.616,23.770
58,3.606,53.075,72.007,75.769,92.698,82.000,74.847,60.926,43.186,54.589
14,60.877,8.602,13.038,77.833,87.818,58.796,30.017,69.231,18.439,17.464
40,35.341,21.840,41.437,61.717,75.822,55.027,40.522,49.396,14.036,30.265
95,76.322,80.654,95.901,10.630,24.515,41.593,66.272,14.765,76.922,92.704
83,58.181,65.307,82.152,21.378,38.639,41.400,57.585,7.071,60.407,76.538
68,68.250,56.939,70.214,19.647,31.113,19.723,39.205,16.643,55.317,69.893
93,63.600,75.133,92.136,21.840,38.118,48.104,67.052,13.038,69.921,86.128
65,47.074,46.690,64.000,34.059,49.739,38.639,43.829,20.809,41.785,57.871
82,32.450,66.098,85.703,54.231,71.449,70.228,74.953,40.000,57.489,72.691
18,73.926,26.019,24.759,69.462,76.217,44.721,13.038,64.281,33.956,36.878
57,11.180,46.615,66.038,67.978,84.694,73.007,66.212,53.235,36.892,49.980
93,65.215,75.505,92.266,19.925,36.125,46.755,66.483,12.083,70.520,86.683
0,66.851,19.000,8.062,93.408,103.446,74.027,43.932,84.404,26.926,14.142
15,40.311,33.242,43.324,98.351,112.610,89.944,67.469,85.428,28.231,23.537
80,29.682,64.846,84.504,56.436,73.682,71.470,75.007,42.048,56.045,71.021
33,33.302,19.105,38.275,71.589,85.703,64.078,46.174,59.076,9.220,23.195
9,46.872,30.676,37.855,100.265,113.846,89.588,65.146,87.920,27.803,19.026
47,49.649,30.083,46.098,46.141,58.728,36.688,28.425,36.139,27.659,42.544
57,89.022,63.600,70.605,34.482,33.000,5.099,33.287,39.825,65.765,77.006
41,99.985,64.846,66.400,53.339,50.010,22.672,30.463,57.983,69.635,77.473
59,40.200,40.050,58.310,42.521,57.983,44.011,43.139,29.206,34.205,50.448
37,91.782,55.027,56.851,53.141,53.009,21.840,20.616,55.218,60.017,67.624
83,55.570,64.777,82.024,24.331,41.593,43.829,58.694,10.050,59.481,75.690
97,71.610,80.523,96.747,17.205,31.780,46.872,69.231,15.000,75.961,92.027
18,64.637,15.033,18.385,71.568,80.498,50.606,21.095,64.195,23.409,26.249
51,75.107,48.918,57.801,36.125,41.437,11.402,22.361,35.355,50.606,62.370
55,25.000,38.275,57.940,56.859,72.945,59.076,52.839,42.638,29.614,45.100
26,85.094,42.579,42.202,61.522,64.630,32.249,9.487,60.166,49.000,54.406
30,58.600,18.601,29.833,60.083,69.971,41.773,18.028,52.240,22.361,32.016
88,103.407,91.439,101.356,26.019,9.220,33.106,64.885,40.447,91.285,104.805
44,37.643,25.080,44.147,56.080,70.178,50.000,38.079,43.909,18.682,34.928
